date,close,system_a,a_confidence,a_reasons,a_stop,a_target1,system_b,b_confidence,b_reasons,b_wave,b_trend,agreement,approved,rejection_reason,final,confidence,entry,stop,target1,target2,target3
2023-07-19T00:00:00.000Z,455.2,HOLD,0.0,BULLISH bias,455.2,455.2,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: UP,5,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,455.2,455.2,455.2,455.2,455.2
2023-07-20T00:00:00.000Z,452.18,HOLD,0.0,Time confluence: 1 | BULLISH bias,452.18,452.18,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: UP,5,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,452.18,452.18,452.18,452.18,452.18
2023-07-21T00:00:00.000Z,452.18,HOLD,0.0,BULLISH bias,452.18,452.18,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: UP,5,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,452.18,452.18,452.18,452.18,452.18
2023-07-24T00:00:00.000Z,454.2,HOLD,0.0,BULLISH bias,454.2,454.2,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: UP,5,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,454.2,454.2,454.2,454.2,454.2
2023-07-25T00:00:00.000Z,455.44,HOLD,0.0,Time confluence: 1 | BULLISH bias,455.44,455.44,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: UP,5,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,455.44,455.44,455.44,455.44,455.44
2023-07-26T00:00:00.000Z,455.51,HOLD,0.0,BULLISH bias,455.51,455.51,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: UP,5,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,455.51,455.51,455.51,455.51,455.51
2023-07-27T00:00:00.000Z,452.49,HOLD,0.0,Time confluence: 1 | BULLISH bias,452.49,452.49,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: UP,5,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,452.49,452.49,452.49,452.49,452.49
2023-07-28T00:00:00.000Z,456.92,HOLD,0.0,BULLISH bias,456.92,456.92,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: UP,5,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,456.92,456.92,456.92,456.92,456.92
2023-07-31T00:00:00.000Z,457.79,HOLD,0.0,BULLISH bias,457.79,457.79,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: UP,5,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,457.79,457.79,457.79,457.79,457.79
2023-08-01T00:00:00.000Z,456.48,HOLD,0.0,Time confluence: 1 | BULLISH bias,456.48,456.48,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: UP,4,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,456.48,456.48,456.48,456.48,456.48
2023-08-02T00:00:00.000Z,450.13,HOLD,0.0,BULLISH bias,450.13,450.13,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: UP,4,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,450.13,450.13,450.13,450.13,450.13
2023-08-03T00:00:00.000Z,448.84,HOLD,0.0,Time confluence: 1 | BULLISH bias,448.84,448.84,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: UP,5,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,448.84,448.84,448.84,448.84,448.84
2023-08-04T00:00:00.000Z,446.81,HOLD,0.0,BULLISH bias,446.81,446.81,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: UP,5,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,446.81,446.81,446.81,446.81,446.81
2023-08-07T00:00:00.000Z,450.71,HOLD,0.0,BULLISH bias,450.71,450.71,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: UP,5,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,450.71,450.71,450.71,450.71,450.71
2023-08-08T00:00:00.000Z,448.75,HOLD,0.0,Time confluence: 1 | BULLISH bias,448.75,448.75,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: UP,5,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,448.75,448.75,448.75,448.75,448.75
2023-08-09T00:00:00.000Z,445.75,HOLD,0.0,BULLISH bias,445.75,445.75,CALL,0.6,Above Gann geometric level | Room to run (range < 70%) | Elliott Wave 5 (impulse) | Trend: UP,5,UP,DISAGREE,False,"Disagreement: A=HOLD, B=CALL",HOLD,0,445.75,435.08,458.56,442.56,479.91
2023-08-10T00:00:00.000Z,445.91,HOLD,0.0,Time confluence: 1 | BULLISH bias,445.91,445.91,CALL,0.6,Above Gann geometric level | Room to run (range < 70%) | Elliott Wave 5 (impulse) | Trend: UP,5,UP,DISAGREE,False,"Disagreement: A=HOLD, B=CALL",HOLD,0,445.91,434.34,459.8,442.93,482.95
2023-08-11T00:00:00.000Z,445.65,HOLD,0.0,BULLISH bias,445.65,445.65,CALL,0.6,Above Gann geometric level | Room to run (range < 70%) | Elliott Wave 5 (impulse) | Trend: UP,5,UP,DISAGREE,False,"Disagreement: A=HOLD, B=CALL",HOLD,0,445.65,433.98,459.66,442.93,483.01
2023-08-14T00:00:00.000Z,448.11,HOLD,0.0,BULLISH bias,448.11,448.11,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: UP,5,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,448.11,448.11,448.11,448.11,448.11
2023-08-15T00:00:00.000Z,442.89,CALL,0.8,Bullish trend alignment | Price confluence: 2 | Time confluence: 2 | BULLISH bias,433.11,457.56,CALL,0.6,Above Gann geometric level | Room to run (range < 70%) | Elliott Wave 5 (impulse) | Trend: UP,5,UP,AGREE,False,R:R 1.2 < 2.0 minimum,HOLD,0,442.89,433.11,457.56,467.34,482.01
2023-08-16T00:00:00.000Z,439.64,CALL,0.7,Bullish trend alignment | Price confluence: 2 | BULLISH bias,430.34,453.59,CALL,0.6,Above Gann geometric level | Room to run (range < 70%) | Elliott Wave 5 (impulse) | Trend: UP,5,UP,AGREE,False,R:R 1.2 < 2.0 minimum,HOLD,0,439.64,430.34,453.59,462.89,476.84
2023-08-17T00:00:00.000Z,436.29,CALL,0.8,Bullish trend alignment | Price confluence: 2 | Time confluence: 2 | BULLISH bias,426.93,450.33,CALL,0.6,Above Gann geometric level | Room to run (range < 70%) | Elliott Wave 5 (impulse) | Trend: UP,5,UP,AGREE,False,R:R 1.3 < 2.0 minimum,HOLD,0,436.29,426.93,450.33,459.69,473.73
2023-08-18T00:00:00.000Z,436.5,PUT,0.7,Bearish SMA crossover | Price confluence: 2 | BEARISH bias,446.22,421.92,CALL,0.6,Above Gann geometric level | Room to run (range < 70%) | Elliott Wave 5 (impulse) | Trend: UP,5,UP,DISAGREE,False,"Disagreement: A=PUT, B=CALL",HOLD,0,436.5,446.22,421.92,412.2,397.62
2023-08-21T00:00:00.000Z,439.34,PUT,0.7,Bearish trend alignment | Price confluence: 2 | BEARISH bias,449.4,424.25,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: NEUTRAL,5,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,439.34,449.4,424.25,414.19,399.1
2023-08-22T00:00:00.000Z,438.15,PUT,0.8,Bearish trend alignment | Price confluence: 2 | Time confluence: 2 | BEARISH bias,447.71,423.81,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: NEUTRAL,4,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,438.15,447.71,423.81,414.25,399.91
2023-08-23T00:00:00.000Z,443.03,PUT,0.7,Bearish trend alignment | Price confluence: 2 | BEARISH bias,452.89,428.24,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: NEUTRAL,4,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,443.03,452.89,428.24,418.38,403.59
2023-08-24T00:00:00.000Z,436.89,PUT,0.8,Bearish trend alignment | Price confluence: 2 | Time confluence: 2 | BEARISH bias,447.01,421.71,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: NEUTRAL,4,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,436.89,447.01,421.71,411.59,396.41
2023-08-25T00:00:00.000Z,439.97,PUT,0.7,Bearish trend alignment | Price confluence: 2 | BEARISH bias,450.41,424.31,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: NEUTRAL,5,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,439.97,450.41,424.31,413.87,398.21
2023-08-28T00:00:00.000Z,442.76,HOLD,0.0,BEARISH bias,442.76,442.76,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: NEUTRAL,5,NEUTRAL,BOTH_HOLD,False,Both systems hold,HOLD,0,442.76,442.76,442.76,442.76,442.76
2023-08-29T00:00:00.000Z,449.16,PUT,0.8,Bearish trend alignment | Price confluence: 2 | Time confluence: 2 | BEARISH bias,459.7,433.35,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: NEUTRAL,5,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,449.16,459.7,433.35,422.81,407.0
2023-08-30T00:00:00.000Z,451.01,PUT,0.7,Bearish trend alignment | Price confluence: 2 | BEARISH bias,460.97,436.07,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: NEUTRAL,4,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,451.01,460.97,436.07,426.11,411.17
2023-08-31T00:00:00.000Z,450.35,PUT,0.8,Bearish trend alignment | Price confluence: 2 | Time confluence: 2 | BEARISH bias,460.21,435.56,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: NEUTRAL,4,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,450.35,460.21,435.56,425.7,410.91
2023-09-01T00:00:00.000Z,451.19,PUT,0.7,Bearish trend alignment | Price confluence: 2 | BEARISH bias,461.09,436.34,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: NEUTRAL,4,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,451.19,461.09,436.34,426.44,411.59
2023-09-05T00:00:00.000Z,449.24,PUT,0.8,Bearish trend alignment | Price confluence: 2 | Time confluence: 2 | BEARISH bias,458.6,435.2,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: NEUTRAL,4,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,449.24,458.6,435.2,425.84,411.8
2023-09-06T00:00:00.000Z,446.22,PUT,0.7,Bearish trend alignment | Price confluence: 2 | BEARISH bias,455.68,432.03,HOLD,0.0,Elliott Wave 3 (impulse) | Trend: NEUTRAL,3,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,446.22,455.68,432.03,422.57,408.38
2023-09-07T00:00:00.000Z,444.85,PUT,0.8,Bearish trend alignment | Price confluence: 2 | Time confluence: 2 | BEARISH bias,453.99,431.14,HOLD,0.0,Elliott Wave 3 (impulse) | Trend: NEUTRAL,3,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,444.85,453.99,431.14,422.0,408.29
2023-09-08T00:00:00.000Z,445.52,CALL,0.7,Bullish SMA crossover | Price confluence: 2 | BULLISH bias,436.66,458.81,HOLD,0.0,Elliott Wave 3 (impulse) | Trend: NEUTRAL,3,NEUTRAL,DISAGREE,False,"Disagreement: A=CALL, B=HOLD",HOLD,0,445.52,436.66,458.81,467.67,480.96
2023-09-11T00:00:00.000Z,448.45,CALL,0.7,Bullish trend alignment | Price confluence: 2 | BULLISH bias,439.81,461.41,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: NEUTRAL,4,NEUTRAL,DISAGREE,False,"Disagreement: A=CALL, B=HOLD",HOLD,0,448.45,439.81,461.41,470.05,483.01
2023-09-12T00:00:00.000Z,445.99,CALL,0.8,Bullish trend alignment | Price confluence: 2 | Time confluence: 2 | BULLISH bias,437.41,458.86,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: NEUTRAL,4,NEUTRAL,DISAGREE,False,"Disagreement: A=CALL, B=HOLD",HOLD,0,445.99,437.41,458.86,467.44,480.31
2023-09-13T00:00:00.000Z,446.51,CALL,0.7,Bullish trend alignment | Price confluence: 2 | BULLISH bias,438.35,458.75,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: NEUTRAL,4,NEUTRAL,DISAGREE,False,"Disagreement: A=CALL, B=HOLD",HOLD,0,446.51,438.35,458.75,466.91,479.15
2023-09-14T00:00:00.000Z,450.36,CALL,0.8,Bullish trend alignment | Price confluence: 2 | Time confluence: 2 | BULLISH bias,442.74,461.79,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: NEUTRAL,5,NEUTRAL,DISAGREE,False,"Disagreement: A=CALL, B=HOLD",HOLD,0,450.36,442.74,461.79,469.41,480.84
2023-09-15T00:00:00.000Z,443.37,PUT,0.7,Bearish SMA crossover | Price confluence: 2 | BEARISH bias,451.15,431.7,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: NEUTRAL,5,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,443.37,451.15,431.7,423.92,412.25
2023-09-18T00:00:00.000Z,443.63,PUT,0.7,Bearish trend alignment | Price confluence: 2 | BEARISH bias,451.27,432.17,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: NEUTRAL,5,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,443.63,451.27,432.17,424.53,413.07
2023-09-19T00:00:00.000Z,442.71,PUT,0.8,Bearish trend alignment | Price confluence: 2 | Time confluence: 2 | BEARISH bias,449.87,431.97,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: NEUTRAL,5,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,442.71,449.87,431.97,424.81,414.07
2023-09-20T00:00:00.000Z,438.64,PUT,0.7,Bearish trend alignment | Price confluence: 2 | BEARISH bias,446.26,427.21,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: NEUTRAL,5,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,438.64,446.26,427.21,419.59,408.16
2023-09-21T00:00:00.000Z,431.39,PUT,0.8,Bearish trend alignment | Price confluence: 2 | Time confluence: 2 | BEARISH bias,439.69,418.94,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: NEUTRAL,1,NEUTRAL,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,431.39,439.69,418.94,410.64,398.19
2023-09-22T00:00:00.000Z,430.42,HOLD,0.0,BEARISH bias,430.42,430.42,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: NEUTRAL,1,NEUTRAL,BOTH_HOLD,False,Both systems hold,HOLD,0,430.42,430.42,430.42,430.42,430.42
2023-09-25T00:00:00.000Z,432.23,HOLD,0.0,BEARISH bias,432.23,432.23,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: NEUTRAL,1,NEUTRAL,BOTH_HOLD,False,Both systems hold,HOLD,0,432.23,432.23,432.23,432.23,432.23
2023-09-26T00:00:00.000Z,425.88,HOLD,0.0,Time confluence: 1 | BEARISH bias,425.88,425.88,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: NEUTRAL,1,NEUTRAL,BOTH_HOLD,False,Both systems hold,HOLD,0,425.88,425.88,425.88,425.88,425.88
2023-09-27T00:00:00.000Z,426.05,HOLD,0.0,BEARISH bias,426.05,426.05,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: NEUTRAL,1,NEUTRAL,BOTH_HOLD,False,Both systems hold,HOLD,0,426.05,426.05,426.05,426.05,426.05
2023-09-28T00:00:00.000Z,428.52,HOLD,0.0,Time confluence: 1 | BEARISH bias,428.52,428.52,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: NEUTRAL,1,NEUTRAL,BOTH_HOLD,False,Both systems hold,HOLD,0,428.52,428.52,428.52,428.52,428.52
2023-09-29T00:00:00.000Z,427.48,HOLD,0.0,BEARISH bias,427.48,427.48,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,427.48,427.48,427.48,427.48,427.48
2023-10-02T00:00:00.000Z,427.31,HOLD,0.0,BEARISH bias,427.31,427.31,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: DOWN,5,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,427.31,427.31,427.31,427.31,427.31
2023-10-03T00:00:00.000Z,421.59,HOLD,0.0,Time confluence: 1 | BEARISH bias,421.59,421.59,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: DOWN,5,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,421.59,421.59,421.59,421.59,421.59
2023-10-04T00:00:00.000Z,424.66,HOLD,0.0,BEARISH bias,424.66,424.66,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: DOWN,5,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,424.66,424.66,424.66,424.66,424.66
2023-10-05T00:00:00.000Z,424.5,HOLD,0.0,Time confluence: 1 | BEARISH bias,424.5,424.5,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: DOWN,5,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,424.5,424.5,424.5,424.5,424.5
2023-10-06T00:00:00.000Z,429.54,HOLD,0.0,BEARISH bias,429.54,429.54,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: DOWN,5,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,429.54,429.54,429.54,429.54,429.54
2023-10-09T00:00:00.000Z,432.29,HOLD,0.0,BEARISH bias,432.29,432.29,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: DOWN,5,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,432.29,432.29,432.29,432.29,432.29
2023-10-10T00:00:00.000Z,434.54,HOLD,0.0,Time confluence: 1 | BEARISH bias,434.54,434.54,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,434.54,434.54,434.54,434.54,434.54
2023-10-11T00:00:00.000Z,436.32,HOLD,0.0,BEARISH bias,436.32,436.32,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,436.32,436.32,436.32,436.32,436.32
2023-10-12T00:00:00.000Z,433.66,HOLD,0.0,Time confluence: 1 | BEARISH bias,433.66,433.66,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,433.66,433.66,433.66,433.66,433.66
2023-10-13T00:00:00.000Z,431.5,HOLD,0.0,BEARISH bias,431.5,431.5,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,431.5,431.5,431.5,431.5,431.5
2023-10-16T00:00:00.000Z,436.04,HOLD,0.0,BEARISH bias,436.04,436.04,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,436.04,436.04,436.04,436.04,436.04
2023-10-17T00:00:00.000Z,436.02,HOLD,0.0,Time confluence: 1 | BEARISH bias,436.02,436.02,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,436.02,436.02,436.02,436.02,436.02
2023-10-18T00:00:00.000Z,430.21,HOLD,0.0,BEARISH bias,430.21,430.21,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,430.21,430.21,430.21,430.21,430.21
2023-10-19T00:00:00.000Z,426.43,PUT,0.8,Bearish trend alignment | Price confluence: 2 | Time confluence: 2 | BEARISH bias,438.31,408.61,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,426.43,438.31,408.61,396.73,378.91
2023-10-20T00:00:00.000Z,421.19,PUT,0.7,Bearish trend alignment | Price confluence: 2 | BEARISH bias,433.25,403.1,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,421.19,433.25,403.1,391.04,372.95
2023-10-23T00:00:00.000Z,420.46,HOLD,0.0,BEARISH bias,420.46,420.46,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,420.46,420.46,420.46,420.46,420.46
2023-10-24T00:00:00.000Z,423.63,HOLD,0.0,Time confluence: 1 | BEARISH bias,423.63,423.63,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,423.63,423.63,423.63,423.63,423.63
2023-10-25T00:00:00.000Z,417.55,HOLD,0.0,BEARISH bias,417.55,417.55,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,417.55,417.55,417.55,417.55,417.55
2023-10-26T00:00:00.000Z,412.55,HOLD,0.0,Time confluence: 1 | BEARISH bias,412.55,412.55,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,412.55,412.55,412.55,412.55,412.55
2023-10-27T00:00:00.000Z,410.68,HOLD,0.0,BEARISH bias,410.68,410.68,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,410.68,410.68,410.68,410.68,410.68
2023-10-30T00:00:00.000Z,415.59,HOLD,0.0,BEARISH bias,415.59,415.59,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,415.59,415.59,415.59,415.59,415.59
2023-10-31T00:00:00.000Z,418.2,HOLD,0.0,Time confluence: 1 | BEARISH bias,418.2,418.2,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,418.2,418.2,418.2,418.2,418.2
2023-11-01T00:00:00.000Z,422.66,HOLD,0.0,BEARISH bias,422.66,422.66,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,422.66,422.66,422.66,422.66,422.66
2023-11-02T00:00:00.000Z,430.76,HOLD,0.0,Time confluence: 1 | BEARISH bias,430.76,430.76,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,430.76,430.76,430.76,430.76,430.76
2023-11-03T00:00:00.000Z,434.69,HOLD,0.0,BEARISH bias,434.69,434.69,PUT,0.75,Wave 2 correction at Fib resistance | Downtrend continuation setup | Elliott Wave 2 (corrective) | Trend: DOWN,2,DOWN,DISAGREE,False,"Disagreement: A=HOLD, B=PUT",HOLD,0,434.69,449.62,416.78,426.19,386.93
2023-11-06T00:00:00.000Z,435.69,HOLD,0.0,BEARISH bias,435.69,435.69,PUT,0.75,Wave 2 correction at Fib resistance | Downtrend continuation setup | Elliott Wave 2 (corrective) | Trend: DOWN,2,DOWN,DISAGREE,False,"Disagreement: A=HOLD, B=PUT",HOLD,0,435.69,450.04,418.47,426.19,389.77
2023-11-07T00:00:00.000Z,436.93,HOLD,0.0,Time confluence: 1 | BEARISH bias,436.93,436.93,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,436.93,436.93,436.93,436.93,436.93
2023-11-08T00:00:00.000Z,437.25,HOLD,0.0,BEARISH bias,437.25,437.25,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,437.25,437.25,437.25,437.25,437.25
2023-11-09T00:00:00.000Z,433.84,HOLD,0.0,Time confluence: 1 | BEARISH bias,433.84,433.84,HOLD,0.0,Elliott Wave 1 (impulse) | Trend: DOWN,1,DOWN,BOTH_HOLD,False,Both systems hold,HOLD,0,433.84,433.84,433.84,433.84,433.84
2023-11-10T00:00:00.000Z,440.61,PUT,0.7,Bearish trend alignment | Price confluence: 2 | BEARISH bias,450.99,425.04,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: DOWN,5,DOWN,DISAGREE,False,"Disagreement: A=PUT, B=HOLD",HOLD,0,440.61,450.99,425.04,414.66,399.09
2023-11-13T00:00:00.000Z,440.19,CALL,0.7,Bullish SMA crossover | Price confluence: 2 | BULLISH bias,430.01,455.46,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: DOWN,5,DOWN,DISAGREE,False,"Disagreement: A=CALL, B=HOLD",HOLD,0,440.19,430.01,455.46,465.64,480.91
2023-11-14T00:00:00.000Z,448.73,CALL,0.8,Bullish trend alignment | Price confluence: 2 | Time confluence: 2 | BULLISH bias,438.09,464.69,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: DOWN,5,DOWN,DISAGREE,False,"Disagreement: A=CALL, B=HOLD",HOLD,0,448.73,438.09,464.69,475.33,491.29
2023-11-15T00:00:00.000Z,449.68,HOLD,0.0,BULLISH bias,449.68,449.68,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: NEUTRAL,5,NEUTRAL,BOTH_HOLD,False,Both systems hold,HOLD,0,449.68,449.68,449.68,449.68,449.68
2023-11-16T00:00:00.000Z,450.23,HOLD,0.0,Time confluence: 1 | BULLISH bias,450.23,450.23,HOLD,0.0,Elliott Wave 5 (impulse) | Trend: NEUTRAL,5,NEUTRAL,BOTH_HOLD,False,Both systems hold,HOLD,0,450.23,450.23,450.23,450.23,450.23
2023-11-17T00:00:00.000Z,450.79,HOLD,0.0,BULLISH bias,450.79,450.79,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: NEUTRAL,4,NEUTRAL,BOTH_HOLD,False,Both systems hold,HOLD,0,450.79,450.79,450.79,450.79,450.79
2023-11-20T00:00:00.000Z,454.26,HOLD,0.0,BULLISH bias,454.26,454.26,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: NEUTRAL,4,NEUTRAL,BOTH_HOLD,False,Both systems hold,HOLD,0,454.26,454.26,454.26,454.26,454.26
2023-11-21T00:00:00.000Z,453.27,HOLD,0.0,Time confluence: 1 | BULLISH bias,453.27,453.27,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: NEUTRAL,4,NEUTRAL,BOTH_HOLD,False,Both systems hold,HOLD,0,453.27,453.27,453.27,453.27,453.27
2023-11-22T00:00:00.000Z,455.02,HOLD,0.0,BULLISH bias,455.02,455.02,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: NEUTRAL,4,NEUTRAL,BOTH_HOLD,False,Both systems hold,HOLD,0,455.02,455.02,455.02,455.02,455.02
2023-11-24T00:00:00.000Z,455.3,HOLD,0.0,BULLISH bias,455.3,455.3,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: UP,4,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,455.3,455.3,455.3,455.3,455.3
2023-11-27T00:00:00.000Z,454.48,HOLD,0.0,BULLISH bias,454.48,454.48,HOLD,0.0,Elliott Wave 4 (corrective) | Trend: UP,4,UP,BOTH_HOLD,False,Both systems hold,HOLD,0,454.48,454.48,454.48,454.48,454.48
